record_id,insect_id,plant_name,plant_family,observation_type,plant_part,life_stage,reference,notes
hostplant-004102,species-6019,ミミズバイ,ハイノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
record-007737,species-6019,ミミズバイ,ハイノキ科,,葉,幼虫,日本の冬夜蛾,
hostplant-004109,species-6020,アベマキ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004111,species-6020,アラカシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004118,species-6020,イタドリ,タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004116,species-6020,エニシダ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004124,species-6020,エノキ,アサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004115,species-6020,エンドウ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004108,species-6020,カシワ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004121,species-6020,キクイモ,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004119,species-6020,ギシギシ,タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
record-007768,species-6020,ギシギシ,タデ科,,葉,幼虫,日本の冬夜蛾,
hostplant-004107,species-6020,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004110,species-6020,コナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004120,species-6020,ゴボウ,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004114,species-6020,サクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
record-007763,species-6020,サクラ,バラ科,,葉,幼虫,日本の冬夜蛾,
hostplant-004112,species-6020,シデコブシ,モクレン科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004123,species-6020,セッコク,ラン科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004117,species-6020,タケニグサ,ケシ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004122,species-6020,タバコ,ナス科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004113,species-6020,ナシ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-091021,species-6020,木本,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-091020,species-6020,草本,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-091001,species-6021,カバノキ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-091002,species-6021,クロウメモドキ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004128,species-6021,コケモモ,ツツジ科,国外,葉,幼虫,日本産蛾類標準図鑑2,特に利用する
hostplant-004127,species-6021,スイカズラ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,多くの樹種を食す
hostplant-091005,species-6021,ツツジ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-091000,species-6021,バラ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004126,species-6021,ホザキシモツケ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,北海道
record-007776,species-6021,ホザキシモツケ,バラ科,国内,葉,幼虫,日本の冬夜蛾,ヨーロッパでは各種の樹種を食す。
record-007775,species-6021,ホロムイイチゴ,バラ科,国内,葉,幼虫,日本の冬夜蛾,ヨーロッパでは各種の樹種を食す。
hostplant-004125,species-6021,ヤチイチゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,北海道
hostplant-091003,species-6021,ヤナギ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-091006,species-6021,ヤマモモ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-091004,species-6021,ユキノシタ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004129,species-6022,カシワ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007784,species-6022,クリ,ブナ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004130,species-6022,コナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007785,species-6022,シダレヤナギ,ヤナギ科,飼育,葉,幼虫,日本の冬夜蛾,
record-007783,species-6022,フモトミズナラ,ブナ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004131,species-6022,ミズナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004133,species-6023,カシワ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004132,species-6023,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004134,species-6024,ヤチヤナギ,ヤマモモ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007777,species-6025,ハハコグサ,キク科,飼育,葉,幼虫,日本の冬夜蛾,(注: 学名は文献の記載に基づくが、一般的にはEuchalcia consonaとされる)。
hostplant-004135,species-6025,ハンノキ,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004136,species-6026,シナノキ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007790,species-6027,アセビ,ツツジ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004138,species-6027,アラカシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004139,species-6027,クリ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004137,species-6027,ミズナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004143,species-6028,エノキ,アサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004140,species-6028,オオバヤナギ,ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,野外
record-007796,species-6028,カエデ,ムクロジ科,飼育,葉,幼虫,日本の冬夜蛾,サクラ、クヌギ、エノキ、カキノキは様々な広葉樹を食すと思われる。
hostplant-004144,species-6028,カキノキ,カキノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004142,species-6028,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004141,species-6028,コゴメヤナギ,ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
record-007797,species-6028,サクラ,バラ科,飼育,葉,幼虫,日本の冬夜蛾,サクラ、クヌギ、エノキ、カキノキは様々な広葉樹を食すと思われる。
record-007795,species-6028,トチノキ,ムクロジ科,飼育,葉,幼虫,日本の冬夜蛾,サクラ、クヌギ、エノキ、カキノキは様々な広葉樹を食すと思われる。
record-007794,species-6028,ヤナギ,ヤナギ科,飼育,葉,幼虫,日本の冬夜蛾,サクラ、クヌギ、エノキ、カキノキは様々な広葉樹を食すと思われる。
hostplant-004145,species-6028,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,推定
hostplant-004146,species-6029,サクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004147,species-6031,ナツツバキ,ツバキ科,飼育,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004148,species-6031,ヒメシャラ,ツバキ科,飼育,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004149,species-6032,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-091007,species-6033,,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,おそらく各種広葉樹を食すと思われる
hostplant-004151,species-6033,コナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004153,species-6033,サクラ,バラ科,飼育,葉,幼虫,日本産蛾類標準図鑑2,
record-007813,species-6033,サクラ,バラ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004150,species-6033,シラカンバ,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
record-007808-1,species-6033,シラカンバ,カバノキ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004152,species-6033,ズミ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007811,species-6033,ハルニレ,ニレ科,野外（国内）,葉,幼虫,日本の冬夜蛾,
record-007812,species-6033,ポプラ,ヤナギ科,野外（国内）,葉,幼虫,日本の冬夜蛾,
record-007808,species-6033,広葉樹,,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004155,species-6034,シナノキ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004156,species-6034,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,飼育されており野外でも利用していると推定
hostplant-004157,species-6035,エノキ,アサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004158,species-6037,シナノキ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004161,species-6038,ケヤキ,ニレ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004159,species-6038,サクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004160,species-6038,シラカンバ,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004162,species-6039,クヌギ,ブナ科,飼育,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007815,species-6040,オニグルミ,クルミ科,,葉,幼虫,日本の冬夜蛾,
record-007817,species-6040,ケヤマハンノキ,カバノキ科,,葉,幼虫,日本の冬夜蛾,
hostplant-004163,species-6040,ハンノキ,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007816,species-6040,ミズナラ,ブナ科,,葉,幼虫,日本の冬夜蛾,
record-007818,species-6040,ヤシャブシ,カバノキ科,,葉,幼虫,日本の冬夜蛾,
hostplant-004165,species-6042,アカガシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004164,species-6042,アラカシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004166,species-6042,ウバメガシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004167,species-6042,シラカシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004168,species-6043,ウバメガシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004169,species-6045,トドマツ,マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004171,species-6045,ヒマラヤスギ,マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004170,species-6045,モミ,マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
record-007821,species-6045,モミ,マツ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004172,species-6046,ツバキ,ツバキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007830,species-6047,サザンカ,ツバキ科,,花,幼虫,日本の冬夜蛾,
hostplant-004173,species-6047,ブナ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007827,species-6048,ツバキ,ツバキ科,,花,幼虫,日本の冬夜蛾,
hostplant-004174,species-6048,ツバキ,ツバキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004175,species-6049,シナノキ,アオイ科,飼育,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,？
hostplant-004176,species-6050,ツゲ,ツゲ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004177,species-6051,カシワ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004178,species-6051,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004179,species-6051,サクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004183,species-6052,アベマキ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007853,species-6052,アラカシ,ブナ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004180,species-6052,カシワ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004181,species-6052,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004182,species-6052,コナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004184,species-6052,サクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
record-007854,species-6052,サクラ,バラ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004187,species-6053,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004188,species-6053,コナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004185,species-6053,サクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004189,species-6053,ノイバラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007857,species-6053,ヤナギ,ヤナギ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004186,species-6053,リンゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004191,species-6054,クリ,ブナ科,飼育,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004192,species-6054,シダレヤナギ,ヤナギ科,飼育,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004193,species-6054,ミズキ,ミズキ科,飼育,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004190,species-6054,ミズナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004197,species-6055,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004195,species-6055,サクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007863,species-6055,シダレヤナギ,ヤナギ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004196,species-6055,リンゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004198,species-6056,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007844,species-6056,シダレヤナギ,ヤナギ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004199,species-6057,アラカシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004200,species-6057,カシワ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004202,species-6057,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004203,species-6057,コナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004201,species-6057,サクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007838,species-6057,ツルグミ,グミ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004204,species-6057,ミズナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-091013,species-6060,アカネ科,アカネ科,国外,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
hostplant-091015,species-6060,オオバコ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
record-007868,species-6060,キイチゴ,バラ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-091018,species-6060,キク科,,国外,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
hostplant-091011,species-6060,キンポウゲ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
record-007870,species-6060,ギシギシ,タデ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-091014,species-6060,シソ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
record-007867,species-6060,ソメイヨシノ,バラ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-091016,species-6060,タデ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
record-007869,species-6060,ナナカマド,バラ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-091012,species-6060,バラ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
hostplant-091010,species-6060,ヒユ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
hostplant-091019,species-6060,マメ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
hostplant-091017,species-6060,ヤナギ科,,国外,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
record-007872,species-6061,ヤナギ,ヤナギ科,,葉,幼虫,日本の冬夜蛾,日本では不明だが、ヨーロッパではヤナギ類をはじめ各種広葉樹を食す。
hostplant-004208,species-6062,オノエヤナギ,ヤナギ科,野外（国内）,花,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,北海道；特に雄花を好むことが報告されている
hostplant-004207,species-6062,カワヤナギ,ヤナギ科,野外（国内）,花,幼虫,日本産蛾類標準図鑑2,北海道；特に雄花を好むことが報告されている
record-007873,species-6062,カワヤナギ,ヤナギ科,,葉,幼虫,日本の冬夜蛾,
hostplant-004210,species-6062,カンバ,カバノキ科,国外,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
hostplant-004212,species-6062,キンロバイ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
hostplant-004214,species-6062,コケモモ,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
hostplant-004213,species-6062,ニレ,ニレ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
hostplant-004211,species-6062,ポプラ,ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
record-007875,species-6062,広葉樹,,,葉,幼虫,日本の冬夜蛾,
hostplant-004215,species-6063,ハルニレ,ニレ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004216,species-6063,ヤナギ,ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
record-007877,species-6063,ヤナギ,ヤナギ科,飼育,葉,幼虫,日本の冬夜蛾,北海道ではハルニレの種子を食害する。ヤナギ類の枯れ葉の中で得た幼虫にタンポポを与えて飼育した記録がある。
hostplant-004217,species-6064,シナノキ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
record-007871,species-6064,シナノキ,アオイ科,,葉,幼虫,日本の冬夜蛾,
hostplant-004219,species-6065,アラカシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004220,species-6065,カシワ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004218,species-6065,クスギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
record-007864,species-6065,クヌギ,ブナ科,,葉,幼虫,日本の冬夜蛾,
hostplant-004222,species-6066,サクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,集で飼育されている。若齢時は花を好むと考えられている。
record-007883,species-6066,サクラ,バラ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004221,species-6066,ツバキ,ツバキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004225,species-6067,アベマキ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004226,species-6067,アラカシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004224,species-6067,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004227,species-6067,サクラ,バラ科,飼育,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004223,species-6067,ナシ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007881,species-6068,ソメイヨシノ,バラ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004229,species-6068,ツバキ,ツバキ科,野外（国内）,花,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004228,species-6068,モモ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004230,species-6069,ウラジロガシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
record-007892,species-6069,キイチゴ,バラ科,飼育,葉,幼虫,日本の冬夜蛾,
record-007894,species-6069,キブシ,キブシ科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004231,species-6069,サクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
record-007890,species-6069,サクラ,バラ科,飼育,葉,幼虫,日本の冬夜蛾,
record-007893,species-6069,フキ,キク科,飼育,葉,幼虫,日本の冬夜蛾,
hostplant-004232,species-6069,リンゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004233,species-6072,アラカシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2; 日本の冬夜蛾,
hostplant-004235,species-6075,エノキ,アサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004234,species-6075,ハルニレ,ニレ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004236,species-6076,シナノキ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004237,species-6077,ハルニレ,ニレ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004238,species-6078,ハルニレ,ニレ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004239,species-6079,ケヤキ,ニレ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004240,species-6080,ハルニレ,ニレ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004241,species-6081,エノキ,アサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004243,species-6082,アベマキ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004245,species-6082,アラカシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004246,species-6082,カシワ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004242,species-6082,クスギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004244,species-6082,コナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004249,species-6083,カシワ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004247,species-6083,トチノキ,ムクロジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004248,species-6083,マルバマンサク,マンサク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004250,species-6083,リンゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004251,species-6083,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,広葉樹を食すと思われる
hostplant-004252,species-6084,ズミ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004254,species-6084,ナシ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004255,species-6084,ハルニレ,ニレ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004253,species-6084,リンゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004256,species-6085,シナノキ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004259,species-6086,タンナサワフタギ,ハイノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004258,species-6086,ナツツバキ,ツバキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004257,species-6086,ヒメシャラ,ツバキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004260,species-6087,リンゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004261,species-6088,シナノキ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004262,species-6089,ヤナギ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,イヌコリヤナギなど
hostplant-004263,species-6090,ドロヤナギ,ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004264,species-6091,シラカンバ,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004265,species-6092,ブナ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004266,species-6093,シナノキ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004267,species-6094,オオバボダイジュ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004268,species-6095,シナノキ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004269,species-6096,シナノキ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004270,species-6098,ブナ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004271,species-6099,ブナ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004272,species-6103,カジカエデ,ムクロジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
hostplant-004275,species-6108,ウワミズザクラ,バラ科,国外,葉,幼虫,日本産蛾類標準図鑑2,ヨーロッパ
